Edge ID,Capacity (vehicles/hour)
:3640171326_9,20.0
:3640171326_6,20.0
:3640171326_7,20.0
:3640171326_8,20.0
:3640171326_10,20.0
:3640171326_11,20.0
:3640171458_0,80.0
:3640171458_4,20.0
:3640171458_5,20.0
:3640171458_6,219.99999999999997
:3640171463_0,20.0
:3640171463_1,20.0
:3640171463_2,20.0
:3640171463_3,60.0
:3640171546_0,20.0
:3640171564_0,20.0
:3640171564_1,36.666666666666664
:3640171564_2,20.0
:3640171564_3,20.0
:3640171630_0,36.666666666666664
:3640171637_0,60.0
:3640171650_0,20.0
:3640171650_1,36.666666666666664
:3640171650_2,20.0
:3640171650_9,20.0
:3640171650_3,20.0
:3640171650_4,20.0
:3640171650_5,20.0
:3640171650_6,36.666666666666664
:3640171650_7,20.0
:3640171650_8,20.0
:3640171650_10,20.0
:3640171650_11,20.0
:3640171701_0,20.0
:3640171701_1,36.666666666666664
:3640171740_0,20.0
:3640171740_1,20.0
:3640171740_2,20.0
:3640171740_3,20.0
:3640171740_4,20.0
:3640171874_0,20.0
:3640171874_1,20.0
:3640171874_2,20.0
:3640171874_3,73.33333333333333
:3640172379_0,36.666666666666664
:3640172379_1,73.33333333333333
:3640172379_3,36.666666666666664
:3640172379_4,20.0
:3640172383_0,20.0
:3640172383_1,73.33333333333333
:3640172404_0,20.0
:3640172404_1,30.0
:3640172404_2,20.0
:3640172404_9,20.0
:3640172404_3,30.0
:3640172404_4,20.0
:3640172404_5,20.0
:3640172404_10,20.0
:3640172404_11,20.0
:3640172404_6,20.0
:3640172404_7,20.0
:3640172404_8,20.0
:3640172446_0,20.0
:3640172446_1,20.0
:3640172446_2,20.0
:3640172446_3,73.33333333333333
:3733552184_0,36.666666666666664
:374101025_0,20.0
:374101025_1,20.0
:374101025_2,20.0
:374101025_3,20.0
:374101025_4,110.0
:374101025_7,20.0
:374101025_8,20.0
:374101025_9,20.0
:374101025_10,20.0
:374101033_0,73.33333333333333
:374101047_0,73.33333333333333
:374101047_2,73.33333333333333
:375777867_0,73.33333333333333
:375777867_2,20.0
:375777867_3,20.0
:375777867_4,20.0
:375777999_0,20.0
:375777999_1,20.0
:375777999_2,73.33333333333333
:375777999_4,20.0
:376535050_0,20.0
:376535050_1,30.0
:376535050_2,20.0
:376535050_9,20.0
:376535050_3,30.0
:376535050_4,20.0
:376535050_5,20.0
:376535050_10,20.0
:376535050_11,20.0
:376535050_6,20.0
:376535050_7,20.0
:376535050_8,20.0
:376535086_0,30.0
:376535086_1,20.0
:376535086_2,20.0
:376535086_9,20.0
:376535086_10,20.0
:376535086_3,20.0
:376535086_4,20.0
:376535086_5,20.0
:376535086_6,20.0
:376535086_7,30.0
:376535086_8,20.0
:376535086_11,20.0
:376535172_0,20.0
:376535172_1,30.0
:376535172_2,20.0
:376535172_3,20.0
:376535172_4,110.0
:376535172_7,20.0
:376535172_8,30.0
:376535172_9,20.0
:376535172_10,20.0
:376535473_0,20.0
:376535473_1,219.99999999999997
:376535473_7,80.0
:376535473_11,20.0
:376535598_0,20.0
:376535598_1,73.33333333333333
:376535598_3,20.0
:376535598_4,30.0
:376535598_5,20.0
:376535598_6,20.0
:376535598_7,20.0
:376535598_8,30.0
:376535598_9,20.0
:3840261431_0,20.0
:3840261431_1,36.666666666666664
:3840261431_2,73.33333333333333
:3840261431_4,20.0
:4161414510_0,20.0
:4161414510_1,20.0
:4161414510_2,20.0
:4161414510_9,20.0
:4161414510_10,20.0
:4161414510_3,20.0
:4161414510_4,20.0
:4161414510_5,20.0
:4161414510_6,20.0
:4161414510_7,20.0
:4161414510_8,20.0
:4161414510_11,20.0
:4227893180_0,20.0
:4227893180_1,20.0
:4227894200_0,20.0
:430677233_0,146.66666666666666
:430677247_0,30.0
:430677247_1,20.0
:430677247_7,20.0
:430677247_2,20.0
:430677247_3,20.0
:430677247_4,20.0
:430677247_5,20.0
:430677247_6,30.0
:430677267_0,30.0
:430677267_1,40.0
:430678442_0,36.666666666666664
:430678442_1,73.33333333333333
:430678442_3,73.33333333333333
:430678443_0,73.33333333333333
:430678443_2,73.33333333333333
:430678444_0,73.33333333333333
:430678498_0,36.666666666666664
:430678498_1,66.66666666666666
:4390090278_0,20.0
:4556378945_0,20.0
:4556533091_0,36.666666666666664
:4556533091_1,20.0
:4556533091_6,20.0
:4556533091_2,20.0
:4556533091_3,20.0
:4556533091_4,36.666666666666664
:4556533091_5,20.0
:4556533091_7,20.0
:4560987444_0,20.0
:460441471_0,73.33333333333333
:460441471_2,36.666666666666664
:460472618_0,73.33333333333333
:460472618_2,36.666666666666664
:460472702_0,146.66666666666666
:460472732_0,36.666666666666664
:460472732_1,146.66666666666666
:460472735_0,110.0
:460519886_0,73.33333333333333
:460809492_0,219.99999999999997
:460809492_6,60.0
:460833372_0,110.0
:460833372_3,20.0
:460833372_4,20.0
:460833372_5,30.0
:460861877_0,20.0
:460861877_1,20.0
:460861877_2,20.0
:460861877_3,110.0
:460861877_6,20.0
:460861877_7,73.33333333333333
:461185527_0,20.0
:461185538_0,73.33333333333333
:461192628_0,20.0
:461192715_0,73.33333333333333
:461192715_2,20.0
:461192715_3,20.0
:461192715_4,73.33333333333333
:461192715_6,20.0
:461192715_7,20.0
:461192715_13,20.0
:461192715_14,20.0
:461192715_8,73.33333333333333
:461192715_10,73.33333333333333
:461192715_12,20.0
:461192715_15,20.0
:461192725_0,73.33333333333333
:461192725_2,73.33333333333333
:4745341927_0,73.33333333333333
:4745341927_2,20.0
:4745341927_3,20.0
:4745341927_4,20.0
:4745341940_0,73.33333333333333
:4745341940_2,20.0
:4745341940_3,20.0
:4745341940_4,20.0
:4745341941_0,30.0
:4745341941_1,20.0
:4745341941_2,73.33333333333333
:4751336812_0,30.0
:4751336820_0,110.0
:4751337623_0,36.666666666666664
:4751337624_0,73.33333333333333
:4751337625_0,73.33333333333333
:4751337648_0,30.0
:4751337656_0,20.0
:4751337656_1,60.0
:4751337657_0,20.0
:4751337657_1,73.33333333333333
:4751337657_3,73.33333333333333
:4751337657_5,20.0
:4751337657_6,20.0
:4751337660_0,73.33333333333333
:4751337661_0,73.33333333333333
:4751394626_0,73.33333333333333
:4751394626_2,36.666666666666664
:4751394630_0,73.33333333333333
:4751394630_2,20.0
:4751394632_0,20.0
:4751394632_1,20.0
:4751394632_2,73.33333333333333
:4751394632_4,20.0
:4751394632_5,73.33333333333333
:4751394632_7,30.0
:4751394632_8,20.0
:4751394632_9,30.0
:4751394632_10,20.0
:4751394637_0,20.0
:4751394637_1,20.0
:4751394637_2,20.0
:4751394637_3,73.33333333333333
:4751394639_0,36.666666666666664
:4751394639_1,66.66666666666666
:4751394650_0,20.0
:4751394650_1,20.0
:4751394650_2,20.0
:4751394650_9,20.0
:4751394650_10,20.0
:4751394650_3,20.0
:4751394650_4,20.0
:4751394650_5,20.0
:4751394650_6,20.0
:4751394650_7,20.0
:4751394650_8,20.0
:4751394650_11,20.0
:4751394652_0,20.0
:4751394652_1,20.0
:4751394652_2,20.0
:4751394652_3,20.0
:4751394652_4,20.0
:4751394652_5,20.0
:4751394652_9,20.0
:4751394652_6,20.0
:4751394652_7,20.0
:4751394652_8,20.0
:4751394652_10,20.0
:4751394652_11,20.0
:4751394654_0,30.0
:4751394654_1,20.0
:4751644437_0,20.0
:4751644437_1,20.0
:4751644437_2,20.0
:4751644437_3,20.0
:4751644437_16,20.0
:4751644437_17,20.0
:4751644437_4,20.0
:4751644437_5,20.0
:4751644437_6,20.0
:4751644437_7,20.0
:4751644437_8,20.0
:4751644437_9,20.0
:4751644437_10,20.0
:4751644437_11,20.0
:4751644437_18,20.0
:4751644437_19,20.0
:4751644437_12,20.0
:4751644437_13,20.0
:4751644437_14,20.0
:4751644437_15,20.0
:4751644438_0,20.0
:4751644438_1,20.0
:4751644438_2,20.0
:4751644438_3,110.0
:4751663932_0,30.0
:4751663932_1,20.0
:4751663932_2,20.0
:4751663932_9,20.0
:4751663932_10,20.0
:4751663932_3,20.0
:4751663932_4,20.0
:4751663932_5,20.0
:4751663932_6,20.0
:4751663932_7,30.0
:4751663932_8,20.0
:4751663932_11,20.0
:4751684130_0,20.0
:4751684130_1,20.0
:4751684130_2,20.0
:4751684130_3,20.0
:4751684130_4,20.0
:4751684130_5,20.0
:4751684131_0,20.0
:4751684131_1,20.0
:4751684131_4,20.0
:4751684131_2,20.0
:4751684131_3,20.0
:4751684134_0,20.0
:4751684134_1,30.0
:4751684135_0,20.0
:4751684135_1,20.0
:4751684135_2,20.0
:4751684135_3,30.0
:4754659229_0,20.0
:4754659229_1,20.0
:4754659229_2,20.0
:4754659229_3,20.0
:4754659229_4,30.0
:4754659229_5,20.0
:4754659229_9,20.0
:4754659229_6,30.0
:4754659229_7,20.0
:4754659229_8,20.0
:4754659229_10,20.0
:4754659229_11,20.0
:4754659230_0,20.0
:4757269656_0,20.0
:4757269656_1,20.0
:4757269663_0,20.0
:4757269663_1,20.0
:4757269663_2,20.0
:4757269663_3,20.0
:4757269663_4,20.0
:4757269663_5,20.0
:4757269663_6,20.0
:4757269663_7,20.0
:4757269664_0,20.0
:4757269664_1,20.0
:4757269664_2,20.0
:4757269664_3,20.0
:4757269664_4,20.0
:4757269664_5,20.0
:4757269664_6,20.0
:4757269664_7,20.0
:4757269666_0,20.0
:4757269666_1,20.0
:4757269666_2,20.0
:4757269666_3,20.0
:4757269666_4,30.0
:4757269666_5,30.0
:4757269666_6,20.0
:4757269666_7,20.0
:4757269667_0,20.0
:4757269667_1,20.0
:4757269667_2,20.0
:4757269667_3,20.0
:4757269667_4,20.0
:4757269667_5,20.0
:4757269667_6,20.0
:4757269667_14,20.0
:4757269667_7,20.0
:4757269667_8,20.0
:4757269667_9,20.0
:4757269667_10,20.0
:4757269667_11,20.0
:4757269667_12,20.0
:4757269667_13,20.0
:4757269667_15,20.0
:4757269668_0,20.0
:4757269668_1,20.0
:4757269668_2,20.0
:4757269668_3,20.0
:4757269668_4,20.0
:4757269668_5,20.0
:4757269668_6,20.0
:4757269668_14,20.0
:4757269668_7,20.0
:4757269668_8,20.0
:4757269668_9,20.0
:4757269668_10,20.0
:4757269668_11,20.0
:4757269668_12,20.0
:4757269668_13,20.0
:4757269668_15,20.0
:4757269670_0,20.0
:4757269670_1,20.0
:4757269670_2,20.0
:4757269670_3,20.0
:4757269670_4,20.0
:4757269670_5,20.0
:4757269670_6,20.0
:4757269670_7,20.0
:4757269670_8,20.0
:4757269672_0,20.0
:4757269672_1,20.0
:4757269672_2,20.0
:4757269672_3,20.0
:4757269672_4,20.0
:4757269672_5,20.0
:4757269672_6,20.0
:4757269672_7,20.0
:4757269672_8,20.0
:4757269673_0,20.0
:4757269673_1,20.0
:4757269673_2,20.0
:4757269673_3,20.0
:4757269673_4,20.0
:4757269673_5,20.0
:4757269673_6,20.0
:4757269673_7,20.0
:4757269673_8,20.0
:4757269673_9,20.0
:4757269673_10,20.0
:4757269673_11,20.0
:4757269673_12,20.0
:4757269673_13,20.0
:4757269673_14,20.0
:4757269673_15,20.0
:4757269674_0,20.0
:4757269674_1,20.0
:4757269674_2,20.0
:4757269674_3,20.0
:4757269674_4,20.0
:4757269674_5,20.0
:4757269674_6,20.0
:4757269674_7,20.0
:4757269674_8,20.0
:4757269676_0,20.0
:4757269676_1,20.0
:4757269676_2,20.0
:4757269676_3,20.0
:4757269676_4,20.0
:4757269676_5,20.0
:4757269676_6,20.0
:4757269676_7,20.0
:4757269676_8,20.0
:4757269680_0,20.0
:4757269680_1,20.0
:4757269680_2,20.0
:4757269680_3,20.0
:4757269680_4,20.0
:4757269680_5,20.0
:4757269680_6,20.0
:4757269680_7,20.0
:4757269680_8,20.0
:4757269681_0,20.0
:4757269681_1,20.0
:4757269681_7,20.0
:4757269681_2,20.0
:4757269681_3,20.0
:4757269681_4,20.0
:4757269681_5,20.0
:4757269681_6,20.0
:4757270011_0,20.0
:4757270011_1,20.0
:4757270011_2,20.0
:4757270011_3,20.0
:4757270011_4,20.0
:4757270011_5,20.0
:4757270011_6,20.0
:4757270011_7,20.0
:4757270011_8,20.0
:4757270011_9,20.0
:4757270011_10,20.0
:4757270011_11,20.0
:4757270011_12,20.0
:4757270011_13,20.0
:4757270011_14,20.0
:4757270011_15,20.0
:4757270017_0,20.0
:4757270017_1,20.0
:4757270037_0,20.0
:4757270037_1,20.0
:4757270037_2,20.0
:4757270037_3,20.0
:4757270037_4,20.0
:4757270037_5,20.0
:4757270037_6,20.0
:4757270037_7,20.0
:4757270041_0,20.0
:4757270041_1,20.0
:4757270041_2,20.0
:4757270041_3,20.0
:4757270041_4,20.0
:4757270041_5,20.0
:4757270041_6,20.0
:4757270041_7,20.0
:4757270041_8,20.0
:4757270042_0,20.0
:4757270042_1,20.0
:4757270042_2,20.0
:4757270042_3,20.0
:4757270046_0,20.0
:4757270046_1,20.0
:4757270046_2,20.0
:4757270046_3,20.0
:4757270046_4,20.0
:4757270046_5,20.0
:4757270046_6,20.0
:4757270046_7,20.0
:4757270046_8,20.0
:4757270050_0,20.0
:4757270050_1,20.0
:4757270050_2,20.0
:4757270050_3,20.0
:4757270050_4,20.0
:4757270050_5,20.0
:4757270050_6,20.0
:4757270050_7,20.0
:4757270050_8,20.0
:4757280207_0,20.0
:4757280207_1,20.0
:4757280207_2,20.0
:4757280207_3,20.0
:4757280207_4,20.0
:4757280207_5,20.0
:4757280207_6,20.0
:4757280207_7,20.0
:4757280207_8,20.0
:4757280210_0,20.0
:4757280210_1,20.0
:4757280210_2,20.0
:4757280210_3,20.0
:4757280210_4,20.0
:4757280210_5,20.0
:4757280210_6,20.0
:4757280210_7,20.0
:4757280210_8,20.0
:4757280211_0,20.0
:4757280211_1,20.0
:4757280211_2,20.0
:4757280211_3,20.0
:4757280211_4,20.0
:4757280211_5,20.0
:4757280211_6,20.0
:4757280211_7,20.0
:4757280211_8,20.0
:4757280214_0,20.0
:4757280214_1,20.0
:4757280218_0,20.0
:4757280218_1,20.0
:4757280218_2,20.0
:4757280218_3,20.0
:4757280218_4,20.0
:4757280218_5,20.0
:4757280218_6,20.0
:4757280218_7,20.0
:4757280218_8,20.0
:4757280219_0,20.0
:4757280219_1,20.0
:4757280219_2,20.0
:4757280219_3,20.0
:4757280219_4,20.0
:4757280219_5,20.0
:4757280219_6,20.0
:4757280219_7,20.0
:4757280219_8,20.0
:4757280222_0,20.0
:4757280222_1,20.0
:4757280222_2,20.0
:4757280222_3,20.0
:4757280222_4,20.0
:4757280222_5,20.0
:4757280222_6,20.0
:4757280222_7,20.0
:4757280222_8,20.0
:4757280223_0,20.0
:4757280223_1,20.0
:4757280223_2,20.0
:4757280223_3,20.0
:4757280223_4,20.0
:4757280223_5,20.0
:4757280223_6,20.0
:4757280223_7,20.0
:4757280223_8,20.0
:4757280253_0,20.0
:4757280253_1,20.0
:4757280253_2,20.0
:4757280253_3,20.0
:4757280253_4,20.0
:4757280253_5,20.0
:4757280253_6,20.0
:4757280253_7,20.0
:4757280253_8,20.0
:4757280255_0,20.0
:4757280255_1,20.0
:4757280255_2,20.0
:4757280255_3,20.0
:4757280255_4,20.0
:4757280255_5,20.0
:4757280255_6,20.0
:4757280255_7,20.0
:4757280255_8,20.0
:4757280255_9,20.0
:4757280255_10,20.0
:4757280255_11,20.0
:4757280255_12,20.0
:4757280255_13,20.0
:4757280255_14,20.0
:4757280255_15,20.0
:4757280256_0,20.0
:4757280256_1,20.0
:4757280256_2,20.0
:4757280256_3,20.0
:4757280256_4,20.0
:4757280256_5,20.0
:4757280256_6,20.0
:4757280256_7,20.0
:4757280256_8,20.0
:4757280256_9,20.0
:4757280256_10,20.0
:4757280256_11,20.0
:4757280256_12,20.0
:4757280256_13,20.0
:4757280256_14,20.0
:4757280256_15,20.0
:4757280262_0,20.0
:4757280262_1,20.0
:4757280273_0,20.0
:4757280273_1,20.0
:4757280273_2,20.0
:4757280273_3,20.0
:4757280275_0,20.0
:4757280275_1,20.0
:4757280275_2,20.0
:4757280275_3,20.0
:4757280280_0,20.0
:4757280280_1,20.0
:4757280280_2,20.0
:4757280280_3,20.0
:4757280280_4,20.0
:4757280280_5,20.0
:4757280280_6,20.0
:4757280280_7,20.0
:4757280280_8,20.0
:4757280281_0,30.0
:4757280281_1,20.0
:4757280281_7,20.0
:4757280281_2,20.0
:4757280281_3,20.0
:4757280281_4,20.0
:4757280281_5,20.0
:4757280281_6,30.0
:4757280285_0,20.0
:4757280285_1,20.0
:4757280285_2,20.0
:4757280285_3,20.0
:4757280285_4,20.0
:4757280285_5,20.0
:4757280285_6,20.0
:4757280285_7,20.0
:4757280285_8,20.0
:4758952014_0,20.0
:4758952709_0,20.0
:4758952709_1,20.0
:4758952709_2,20.0
:4758952709_3,20.0
:4758952711_0,20.0
:4758952711_1,20.0
:4758952711_2,20.0
:4758952711_3,20.0
:4758952711_4,20.0
:4758952711_5,20.0
:4758952711_6,20.0
:4758952711_7,20.0
:4758952711_8,20.0
:4758952712_0,20.0
:4758952712_1,20.0
:4758952712_2,20.0
:4758952712_3,20.0
:4758952712_4,20.0
:4758952712_5,20.0
:4758952712_6,20.0
:4758952712_7,20.0
:4758952712_8,20.0
:4758952713_0,20.0
:4758952714_0,20.0
:4758952714_1,20.0
:4758952714_2,20.0
:4758952714_3,20.0
:4758952714_4,20.0
:4758952714_5,20.0
:4758952714_6,20.0
:4758952714_7,20.0
:4758952714_8,20.0
:4758952715_0,20.0
:4758952716_0,20.0
:4758952716_1,20.0
:4758952716_2,20.0
:4758952716_3,20.0
:4758952716_4,20.0
:4758952716_5,20.0
:4758952716_6,20.0
:4758952716_7,20.0
:4758952716_8,20.0
:4758952717_0,20.0
:4758952718_0,20.0
:4758952718_1,20.0
:4758952718_2,20.0
:4758952718_3,20.0
:4758952718_4,20.0
:4758952718_5,20.0
:4758952718_6,20.0
:4758952718_7,20.0
:4758952718_8,20.0
:4758952719_0,20.0
:4758952720_0,20.0
:4758952720_1,20.0
:4758952720_2,20.0
:4758952720_3,20.0
:4758952720_4,20.0
:4758952720_5,20.0
:4758952720_6,20.0
:4758952720_7,20.0
:4758952720_8,20.0
:4758952721_0,20.0
:4758952722_0,20.0
:4758952722_1,20.0
:4758952722_2,20.0
:4758952722_3,20.0
:4758952722_4,20.0
:4758952722_5,20.0
:4758952722_6,20.0
:4758952722_7,20.0
:4758952722_8,20.0
:4758952723_0,20.0
:4758952724_0,20.0
:4758952724_1,20.0
:4758952724_2,20.0
:4758952724_3,20.0
:4758952724_4,20.0
:4758952724_5,20.0
:4758952724_6,20.0
:4758952724_7,20.0
:4758952724_8,20.0
:4758952725_0,20.0
:4758952726_0,20.0
:4758952726_1,20.0
:4758952726_2,20.0
:4758952726_3,20.0
:4758952726_4,20.0
:4758952726_5,20.0
:4758952726_6,20.0
:4758952726_7,20.0
:4758952726_8,20.0
:4758952727_0,20.0
:4759713772_0,20.0
:4759713772_1,20.0
:4759713772_2,20.0
:4759713772_3,20.0
:4759713772_4,20.0
:4759713772_5,20.0
:4759713772_6,20.0
:4759713772_7,20.0
:4759713772_8,20.0
:4759713772_9,20.0
:4759713772_10,20.0
:4759713772_11,20.0
:4759713772_12,20.0
:4759713772_13,20.0
:4759713772_14,20.0
:4759713772_15,20.0
:4759713783_0,20.0
:4760938531_0,20.0
:4760938531_1,20.0
:4760938531_2,20.0
:4760938531_3,20.0
:4760938531_4,20.0
:4760938531_5,20.0
:4760938531_6,20.0
:4760938531_7,20.0
:4760938531_8,20.0
:4760938532_0,20.0
:4760938532_1,20.0
:4760938538_0,20.0
:4760938538_1,20.0
:4760938538_2,20.0
:4760938538_3,20.0
:4760938538_4,20.0
:4760938538_5,20.0
:4760938538_6,20.0
:4760938538_7,20.0
:4760938538_8,20.0
:4760938545_0,20.0
:4760938545_1,20.0
:4760938545_2,20.0
:4760938545_3,20.0
:4760938545_4,20.0
:4760938545_5,20.0
:4760938545_6,20.0
:4760938545_7,20.0
:4760938545_8,20.0
:4760938546_0,20.0
:4760938547_0,20.0
:4760938547_1,20.0
:4760938547_2,20.0
:4760938547_3,20.0
:4760938547_4,20.0
:4760938547_5,20.0
:4760938547_6,20.0
:4760938547_7,20.0
:4760938547_8,20.0
:4760938548_0,20.0
:4760938549_0,20.0
:4760938549_1,20.0
:4760938549_2,20.0
:4760938549_3,20.0
:4760938549_4,20.0
:4760938549_5,20.0
:4760938549_6,20.0
:4760938549_7,20.0
:4760938549_8,20.0
:4760938550_0,20.0
:4760938551_0,20.0
:4760938551_1,20.0
:4760938551_2,20.0
:4760938551_3,20.0
:4760938551_4,20.0
:4760938551_5,20.0
:4760938551_6,20.0
:4760938551_7,20.0
:4760938551_8,20.0
:4760938552_0,20.0
:4760938553_0,20.0
:4760938553_1,20.0
:4760938553_2,20.0
:4760938553_3,20.0
:4760938553_4,20.0
:4760938553_5,20.0
:4760938553_6,20.0
:4760938553_7,20.0
:4760938553_8,20.0
:4760938554_0,20.0
:4760938555_0,20.0
:4760938562_0,20.0
:4760938562_1,20.0
:4760938562_2,20.0
:4760938562_3,20.0
:4760938562_4,20.0
:4760938562_5,20.0
:4760938562_6,20.0
:4760938562_7,20.0
:4760938562_8,20.0
:4760938564_0,20.0
:4760938564_1,20.0
:4760938564_2,20.0
:4760938564_3,20.0
:4760938564_4,20.0
:4760938564_5,20.0
:4760938564_6,20.0
:4760938564_7,20.0
:4760938564_8,20.0
:4760938565_0,20.0
:4760938565_1,20.0
:4760938565_2,20.0
:4760938565_3,20.0
:4760938565_4,20.0
:4760938565_5,20.0
:4760938565_6,20.0
:4760938565_7,20.0
:4760938565_8,20.0
:4760938577_0,20.0
:4760938577_1,20.0
:4760938577_2,20.0
:4760938577_3,20.0
:4760938577_4,20.0
:4760938577_5,20.0
:4760938577_6,20.0
:4760938577_7,20.0
:4760938577_8,20.0
:4760938578_0,20.0
:4760938578_1,20.0
:4760938583_0,20.0
:4760938583_1,20.0
:4760938583_2,20.0
:4760938583_3,20.0
:4760938583_4,20.0
:4760938583_5,20.0
:4760938583_6,20.0
:4760938583_7,20.0
:4760938583_8,20.0
:4760938592_0,20.0
:4760938593_0,20.0
:4760938594_0,20.0
:4760938594_1,20.0
:4760938594_2,20.0
:4760938594_3,20.0
:4760938594_4,20.0
:4760938594_5,20.0
:4760938594_6,20.0
:4760938594_7,20.0
:4760938594_8,20.0
:4760938595_0,20.0
:4760938596_0,20.0
:4760938597_0,20.0
:4760938597_1,20.0
:4760938597_2,20.0
:4760938597_3,20.0
:4760938597_4,20.0
:4760938597_5,20.0
:4760938597_6,20.0
:4760938597_7,20.0
:4760938597_8,20.0
:4760938598_0,20.0
:4760938599_0,20.0
:4760938607_0,20.0
:4760938607_1,20.0
:4760938607_2,20.0
:4760938607_3,20.0
:4760938607_4,20.0
:4760938607_5,20.0
:4760938607_6,20.0
:4760938607_7,20.0
:4760938607_8,20.0
:4760938610_0,20.0
:4760938610_1,20.0
:4760938610_2,20.0
:4760938610_3,20.0
:4760938610_4,20.0
:4760938610_5,20.0
:4760938610_6,20.0
:4760938610_7,20.0
:4760938610_8,20.0
:4760938613_0,20.0
:4760938613_1,20.0
:4760938613_2,20.0
:4760938613_3,20.0
:4760938613_4,20.0
:4760938613_5,20.0
:4760938613_6,20.0
:4760938613_7,20.0
:4760938613_8,20.0
:4760938617_0,20.0
:4760938618_0,20.0
:4760938619_0,20.0
:4760938619_1,20.0
:4760938619_2,20.0
:4760938619_3,20.0
:4760938619_4,20.0
:4760938619_5,20.0
:4760938619_6,20.0
:4760938619_7,20.0
:4760938619_8,20.0
:4760938620_0,20.0
:4760939521_0,20.0
:4760939522_0,20.0
:4760939523_0,20.0
:4760939523_1,20.0
:4760939523_2,20.0
:4760939523_3,20.0
:4760939523_4,20.0
:4760939523_5,20.0
:4760939523_6,20.0
:4760939523_7,20.0
:4760939523_8,20.0
:4760939524_0,20.0
:4760939527_0,20.0
:4760939527_1,20.0
:4760939527_2,20.0
:4760939527_3,20.0
:4760939527_4,20.0
:4760939527_5,20.0
:4760939527_6,20.0
:4760939527_7,20.0
:4760939527_8,20.0
:4760939528_0,20.0
:4760939529_0,20.0
:4760939529_1,20.0
:4760939529_2,20.0
:4760939529_3,20.0
:4760939529_4,20.0
:4760939529_5,20.0
:4760939529_6,20.0
:4760939529_7,20.0
:4760939529_8,20.0
:4760939530_0,20.0
:4760939531_0,20.0
:4760939531_1,20.0
:4760939531_2,20.0
:4760939531_3,20.0
:4760939531_4,20.0
:4760939531_5,20.0
:4760939531_6,20.0
:4760939531_7,20.0
:4760939531_8,20.0
:4760939532_0,20.0
:4760939533_0,20.0
:4760939533_1,20.0
:4760939533_2,20.0
:4760939533_3,20.0
:4760939533_4,20.0
:4760939533_5,20.0
:4760939533_6,20.0
:4760939533_7,20.0
:4760939533_8,20.0
:4760939534_0,20.0
:4760939535_0,20.0
:4760939535_1,20.0
:4760939535_2,20.0
:4760939535_3,20.0
:4760939535_4,20.0
:4760939535_5,20.0
:4760939535_6,20.0
:4760939535_7,20.0
:4760939535_8,20.0
:4760939536_0,20.0
:4760939537_0,20.0
:4760939537_1,20.0
:4760939537_2,20.0
:4760939537_3,20.0
:4760939537_4,20.0
:4760939537_5,20.0
:4760939537_6,20.0
:4760939537_7,20.0
:4760939537_8,20.0
:4760939538_0,20.0
:4760939539_0,20.0
:4760939539_1,20.0
:4760939539_2,20.0
:4760939539_3,20.0
:4760939539_4,20.0
:4760939539_5,20.0
:4760939539_6,20.0
:4760939539_7,20.0
:4760939539_8,20.0
:4760939540_0,20.0
:4760939541_0,20.0
:4760939541_1,20.0
:4760939541_2,20.0
:4760939541_3,20.0
:4760939541_4,20.0
:4760939541_5,20.0
:4760939541_6,20.0
:4760939541_7,20.0
:4760939541_8,20.0
:4760939542_0,20.0
:4760939543_0,20.0
:4760939543_1,20.0
:4760939543_2,20.0
:4760939543_3,20.0
:4760939543_4,20.0
:4760939543_5,20.0
:4760939543_6,20.0
:4760939543_7,20.0
:4760939543_8,20.0
:4760939544_0,20.0
:4760939545_0,20.0
:4760939545_1,20.0
:4760939545_2,20.0
:4760939545_3,20.0
:4760939545_4,20.0
:4760939545_5,20.0
:4760939545_6,20.0
:4760939545_7,20.0
:4760939545_8,20.0
:4760939546_0,20.0
:4760939547_0,20.0
:4760939547_1,20.0
:4760939547_2,20.0
:4760939547_3,20.0
:4760939547_4,20.0
:4760939547_5,20.0
:4760939547_6,20.0
:4760939547_7,20.0
:4760939547_8,20.0
:4760939548_0,20.0
:4760939549_0,20.0
:4760939549_1,20.0
:4760939549_2,20.0
:4760939549_3,20.0
:4760939549_4,20.0
:4760939549_5,20.0
:4760939549_6,20.0
:4760939549_7,20.0
:4760939549_8,20.0
:4760939550_0,20.0
:4760939551_0,20.0
:4760939551_1,20.0
:4760939551_2,20.0
:4760939551_3,20.0
:4760939551_4,20.0
:4760939551_5,20.0
:4760939551_6,20.0
:4760939551_7,20.0
:4760939551_8,20.0
:4760939552_0,20.0
:4760939553_0,20.0
:4760939553_1,20.0
:4760939553_2,20.0
:4760939553_3,20.0
:4760939553_4,20.0
:4760939553_5,20.0
:4760939553_6,20.0
:4760939553_7,20.0
:4760939553_8,20.0
:4760939554_0,20.0
